Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Duration_Days,Channel_Used,Conversion_Rate,Conversion_Rate_Pct,Acquisition_Cost,ROI,ROI_Bucket,Revenue_Generated,Net_Profit,Location,Language,Clicks,Impressions,CTR_Pct,Cost_Per_Click,Est_Conversions,Cost_Per_Conversion,Engagement_Score,Customer_Segment,Date,Year,Month,Month_Name,Quarter
192879,Alpha Innovations,Social Media,Men 18-24,15 days,15,Google Ads,0.14,14.000000000000002,7674.0,6.23,High ROI (6x+),47809.02,40135.02,Miami,English,708,3190,22.19435736677116,10.83898305084746,99.0,77.51515151515152,8,Health & Wellness,2021-06-08,2021,6,Jun,2
192936,TechCorp,Social Media,Women 35-44,30 days,30,Google Ads,0.06,6.0,17567.0,5.19,Medium ROI (3x-6x),91172.73,73605.73000000001,Houston,Mandarin,935,8615,10.85316308763784,18.788235294117648,56.0,313.69642857142856,5,Outdoor Adventurers,2021-08-04,2021,8,Aug,3
192986,Innovate Industries,Search,Men 18-24,30 days,30,Google Ads,0.12,12.0,13342.0,2.62,Low ROI (<3x),34956.04,21614.04,Chicago,French,707,8902,7.94203549764098,18.871287128712872,85.0,156.96470588235294,7,Fashionistas,2021-09-23,2021,9,Sep,3
193039,TechCorp,Influencer,Men 18-24,15 days,15,Website,0.09,9.0,14819.0,6.85,High ROI (6x+),101510.15,86691.15,New York,English,194,9544,2.032690695725063,76.38659793814433,17.0,871.7058823529412,3,Outdoor Adventurers,2021-11-15,2021,11,Nov,4
193061,DataTech Solutions,Influencer,Men 25-34,45 days,45,Website,0.13,13.0,8582.0,7.83,High ROI (6x+),67197.06,58615.06,Los Angeles,Mandarin,132,1432,9.217877094972067,65.01515151515152,17.0,504.8235294117647,1,Foodies,2021-12-07,2021,12,Dec,4
193089,TechCorp,Search,All Ages,60 days,60,YouTube,0.07,7.000000000000001,11549.0,2.44,Low ROI (<3x),28179.56,16630.559999999998,New York,French,246,2481,9.915356711003628,46.94715447154472,17.0,679.3529411764706,4,Outdoor Adventurers,2021-01-04,2021,1,Jan,1
193125,NexGen Systems,Social Media,Men 25-34,45 days,45,Facebook,0.13,13.0,18062.0,5.56,Medium ROI (3x-6x),100424.72,82362.71999999999,Houston,Spanish,349,4290,8.135198135198134,51.75358166189112,45.0,401.3777777777778,9,Outdoor Adventurers,2021-02-09,2021,2,Feb,1
193215,NexGen Systems,Email,Women 25-34,60 days,60,Instagram,0.08,8.0,10211.0,4.87,Medium ROI (3x-6x),49727.57,39516.57,Los Angeles,Spanish,826,8824,9.360834088848597,12.361985472154965,66.0,154.71212121212122,7,Foodies,2021-05-10,2021,5,May,2
193226,DataTech Solutions,Email,Women 35-44,45 days,45,Instagram,0.11,11.0,17431.0,2.91,Low ROI (<3x),50724.21,33293.21,Los Angeles,English,614,9448,6.498729889923793,28.389250814332247,68.0,256.3382352941176,4,Outdoor Adventurers,2021-05-21,2021,5,May,2
193261,Innovate Industries,Display,Men 18-24,30 days,30,Instagram,0.08,8.0,15339.0,6.77,High ROI (6x+),103845.03,88506.03,Chicago,Spanish,619,2173,28.485964104924065,24.780290791599352,50.0,306.78,9,Health & Wellness,2021-06-25,2021,6,Jun,2
193295,NexGen Systems,Display,Men 18-24,60 days,60,Email,0.12,12.0,17155.0,3.95,Medium ROI (3x-6x),67762.25,50607.25,Chicago,French,997,4542,21.950682518714224,17.206619859578737,120.0,142.95833333333334,2,Tech Enthusiasts,2021-07-29,2021,7,Jul,3
193306,Innovate Industries,Display,Women 35-44,60 days,60,Google Ads,0.04,4.0,15184.0,6.47,High ROI (6x+),98240.48,83056.48,Miami,Spanish,362,2967,12.200876306033033,41.94475138121547,14.0,1084.571428571429,9,Tech Enthusiasts,2021-08-09,2021,8,Aug,3
193320,TechCorp,Email,Women 25-34,60 days,60,YouTube,0.13,13.0,11584.0,2.38,Low ROI (<3x),27569.92,15985.919999999998,New York,Spanish,202,9600,2.1041666666666665,57.34653465346535,26.0,445.5384615384616,9,Health & Wellness,2021-08-23,2021,8,Aug,3
193328,NexGen Systems,Email,Women 35-44,45 days,45,Google Ads,0.03,3.0,16233.0,7.57,High ROI (6x+),122883.81,106650.81,Los Angeles,Spanish,106,1015,10.44334975369458,153.14150943396226,3.0,5411.0,8,Foodies,2021-08-31,2021,8,Aug,3
193361,DataTech Solutions,Email,All Ages,15 days,15,YouTube,0.05,5.0,5798.0,4.74,Medium ROI (3x-6x),27482.52,21684.52,Houston,English,196,4520,4.336283185840708,29.581632653061224,10.0,579.8,9,Health & Wellness,2021-10-03,2021,10,Oct,4
193448,DataTech Solutions,Display,Women 35-44,30 days,30,Google Ads,0.03,3.0,15492.0,4.41,Medium ROI (3x-6x),68319.72,52827.72,Los Angeles,French,957,4078,23.46738597351643,16.188087774294672,29.0,534.2068965517242,8,Foodies,2021-12-29,2021,12,Dec,4
193532,Alpha Innovations,Search,Women 25-34,45 days,45,Instagram,0.02,2.0,6267.0,3.16,Medium ROI (3x-6x),19803.72,13536.72,Houston,English,645,8120,7.943349753694581,9.716279069767442,13.0,482.0769230769231,2,Tech Enthusiasts,2021-03-23,2021,3,Mar,1
193565,NexGen Systems,Display,Men 18-24,15 days,15,YouTube,0.02,2.0,9718.0,2.64,Low ROI (<3x),25655.52,15937.52,Miami,French,654,2959,22.10206150726597,14.859327217125385,13.0,747.5384615384615,10,Outdoor Adventurers,2021-04-25,2021,4,Apr,2
193633,DataTech Solutions,Display,Men 18-24,60 days,60,Facebook,0.15,15.0,15596.0,3.29,Medium ROI (3x-6x),51310.84,35714.840000000004,Los Angeles,Mandarin,936,5180,18.069498069498067,16.662393162393162,140.0,111.4,4,Health & Wellness,2021-07-02,2021,7,Jul,3
193638,Innovate Industries,Display,Women 25-34,30 days,30,Instagram,0.06,6.0,17447.0,2.96,Low ROI (<3x),51643.12,34196.12,Chicago,Spanish,856,8586,9.969718145818774,20.382009345794398,51.0,342.0980392156863,5,Health & Wellness,2021-07-07,2021,7,Jul,3
193676,TechCorp,Influencer,Men 18-24,15 days,15,Instagram,0.15,15.0,16113.0,6.99,High ROI (6x+),112629.87,96516.87,Houston,French,907,4834,18.762929251137773,17.7651598676957,136.0,118.4779411764706,3,Foodies,2021-08-14,2021,8,Aug,3
193692,NexGen Systems,Display,Women 35-44,30 days,30,YouTube,0.14,14.000000000000002,9681.0,5.26,Medium ROI (3x-6x),50922.06,41241.06,Chicago,Spanish,946,5544,17.063492063492063,10.233615221987314,132.0,73.3409090909091,7,Outdoor Adventurers,2021-08-30,2021,8,Aug,3
193697,DataTech Solutions,Display,Men 18-24,15 days,15,Google Ads,0.07,7.000000000000001,18598.0,5.23,Medium ROI (3x-6x),97267.54,78669.54000000001,New York,Mandarin,525,3420,15.350877192982455,35.42476190476191,37.0,502.6486486486487,1,Tech Enthusiasts,2021-09-04,2021,9,Sep,3
193698,Innovate Industries,Social Media,Women 35-44,60 days,60,Email,0.05,5.0,11317.0,6.89,High ROI (6x+),77974.12999999999,66657.12999999999,Miami,French,117,2361,4.955527318932655,96.72649572649571,6.0,1886.1666666666667,9,Foodies,2021-09-05,2021,9,Sep,3
193734,Innovate Industries,Email,All Ages,15 days,15,Website,0.05,5.0,12799.0,6.92,High ROI (6x+),88569.08,75770.08,Miami,English,242,8055,3.004345127250155,52.88842975206612,12.0,1066.5833333333333,9,Fashionistas,2021-10-11,2021,10,Oct,4
193750,NexGen Systems,Display,Women 25-34,45 days,45,Instagram,0.07,7.000000000000001,13217.0,7.8,High ROI (6x+),103092.6,89875.59999999999,Chicago,English,428,6441,6.64493091134917,30.88084112149533,30.0,440.56666666666666,7,Health & Wellness,2021-10-27,2021,10,Oct,4
193754,DataTech Solutions,Email,Men 25-34,30 days,30,Website,0.01,1.0,8188.0,3.66,Medium ROI (3x-6x),29968.08,21780.08,Los Angeles,English,555,4572,12.139107611548557,14.753153153153152,6.0,1364.6666666666667,4,Foodies,2021-10-31,2021,10,Oct,4
193759,Alpha Innovations,Email,Women 35-44,15 days,15,Instagram,0.01,1.0,10656.0,7.2,High ROI (6x+),76723.2,66067.2,Los Angeles,Mandarin,743,9326,7.966974051040103,14.34185733512786,7.0,1522.2857142857142,10,Health & Wellness,2021-11-05,2021,11,Nov,4
193833,DataTech Solutions,Display,Women 25-34,45 days,45,Website,0.14,14.000000000000002,7755.0,4.9,Medium ROI (3x-6x),37999.5,30244.5,Houston,English,224,9422,2.37741456166419,34.620535714285715,31.0,250.16129032258064,8,Health & Wellness,2021-01-18,2021,1,Jan,1
193868,NexGen Systems,Display,Women 35-44,45 days,45,Email,0.1,10.0,18004.0,4.27,Medium ROI (3x-6x),76877.07999999999,58873.07999999999,New York,French,692,6107,11.331259210741772,26.017341040462423,69.0,260.92753623188406,1,Fashionistas,2021-02-22,2021,2,Feb,1
193878,Innovate Industries,Social Media,Women 35-44,15 days,15,Email,0.09,9.0,5697.0,3.39,Medium ROI (3x-6x),19312.83,13615.830000000002,Los Angeles,Mandarin,915,1143,80.0524934383202,6.226229508196721,82.0,69.47560975609755,8,Foodies,2021-03-04,2021,3,Mar,1
193914,Alpha Innovations,Influencer,Women 35-44,45 days,45,Website,0.06,6.0,17406.0,7.33,High ROI (6x+),127585.98,110179.98,Miami,Spanish,625,7379,8.469982382436644,27.8496,38.0,458.05263157894734,8,Tech Enthusiasts,2021-04-09,2021,4,Apr,2
193928,DataTech Solutions,Display,Women 25-34,60 days,60,Website,0.06,6.0,6993.0,4.24,Medium ROI (3x-6x),29650.32,22657.32,New York,Mandarin,438,5490,7.978142076502732,15.965753424657532,26.0,268.96153846153845,9,Fashionistas,2021-04-23,2021,4,Apr,2
193975,NexGen Systems,Influencer,Women 35-44,30 days,30,Website,0.03,3.0,8449.0,5.19,Medium ROI (3x-6x),43850.310000000005,35401.310000000005,Miami,English,346,4157,8.323310079384171,24.41907514450867,10.0,844.9,3,Tech Enthusiasts,2021-06-09,2021,6,Jun,2
193986,NexGen Systems,Influencer,Men 25-34,60 days,60,Email,0.04,4.0,6588.0,6.14,High ROI (6x+),40450.32,33862.32,Houston,German,316,7845,4.028043339706819,20.848101265822784,13.0,506.7692307692308,7,Outdoor Adventurers,2021-06-20,2021,6,Jun,2
193988,Alpha Innovations,Social Media,Men 18-24,30 days,30,Instagram,0.11,11.0,6520.0,7.98,High ROI (6x+),52029.600000000006,45509.600000000006,Miami,Mandarin,231,8864,2.606046931407942,28.225108225108222,25.0,260.8,7,Foodies,2021-06-22,2021,6,Jun,2
194014,DataTech Solutions,Email,Women 25-34,60 days,60,Facebook,0.07,7.000000000000001,15757.0,7.49,High ROI (6x+),118019.93,102262.93,Houston,French,920,8337,11.035144536403982,17.127173913043478,64.0,246.203125,2,Fashionistas,2021-07-18,2021,7,Jul,3
194017,NexGen Systems,Display,All Ages,30 days,30,Website,0.09,9.0,18944.0,6.09,High ROI (6x+),115368.96,96424.96,New York,Spanish,127,1666,7.623049219687875,149.16535433070865,11.0,1722.1818181818182,7,Fashionistas,2021-07-21,2021,7,Jul,3
194025,Innovate Industries,Display,Women 25-34,15 days,15,Facebook,0.13,13.0,11588.0,4.96,Medium ROI (3x-6x),57476.48,45888.48,Miami,French,184,9381,1.9614113633940944,62.97826086956522,24.0,482.8333333333333,8,Health & Wellness,2021-07-29,2021,7,Jul,3
194026,Innovate Industries,Influencer,Men 18-24,15 days,15,Email,0.08,8.0,12537.0,7.24,High ROI (6x+),90767.88,78230.88,Los Angeles,German,632,9485,6.663152345809173,19.837025316455694,51.0,245.8235294117647,6,Tech Enthusiasts,2021-07-30,2021,7,Jul,3
194081,DataTech Solutions,Influencer,Women 35-44,60 days,60,Facebook,0.11,11.0,16195.0,7.93,High ROI (6x+),128426.35,112231.35,New York,French,183,2575,7.106796116504855,88.49726775956285,20.0,809.75,7,Fashionistas,2021-09-23,2021,9,Sep,3
194203,Innovate Industries,Search,Men 25-34,60 days,60,Email,0.05,5.0,7103.0,3.97,Medium ROI (3x-6x),28198.91,21095.91,Chicago,French,663,9215,7.194791101465002,10.71342383107089,33.0,215.24242424242425,4,Health & Wellness,2021-01-23,2021,1,Jan,1
194204,TechCorp,Influencer,All Ages,45 days,45,Instagram,0.1,10.0,11130.0,4.18,Medium ROI (3x-6x),46523.4,35393.399999999994,Miami,German,914,8057,11.344172769020728,12.177242888402626,91.0,122.3076923076923,4,Outdoor Adventurers,2021-01-24,2021,1,Jan,1
194208,Alpha Innovations,Search,Women 25-34,60 days,60,Facebook,0.1,10.0,5531.0,5.41,Medium ROI (3x-6x),29922.71,24391.71,Chicago,German,729,8337,8.74415257286794,7.587105624142661,73.0,75.76712328767124,3,Health & Wellness,2021-01-28,2021,1,Jan,1
194221,TechCorp,Search,Women 25-34,45 days,45,Email,0.08,8.0,6915.0,4.08,Medium ROI (3x-6x),28213.2,21298.2,Chicago,German,223,1673,13.329348475791992,31.00896860986547,18.0,384.1666666666667,1,Foodies,2021-02-10,2021,2,Feb,1
194272,TechCorp,Social Media,Women 35-44,30 days,30,Google Ads,0.06,6.0,15154.0,2.93,Low ROI (<3x),44401.22,29247.22,New York,French,522,2145,24.335664335664337,29.03065134099617,31.0,488.8387096774193,2,Fashionistas,2021-04-02,2021,4,Apr,2
194293,Alpha Innovations,Social Media,Women 35-44,30 days,30,Instagram,0.03,3.0,8523.0,7.68,High ROI (6x+),65456.64,56933.64,Houston,English,801,5230,15.315487571701722,10.640449438202246,24.0,355.125,6,Tech Enthusiasts,2021-04-23,2021,4,Apr,2
194298,TechCorp,Email,Men 18-24,45 days,45,Email,0.12,12.0,12370.0,7.38,High ROI (6x+),91290.6,78920.6,New York,Spanish,313,6594,4.746739460115256,39.52076677316294,38.0,325.5263157894737,2,Fashionistas,2021-04-28,2021,4,Apr,2
194367,TechCorp,Social Media,Women 25-34,15 days,15,Google Ads,0.1,10.0,5070.0,7.65,High ROI (6x+),38785.5,33715.5,New York,French,789,3464,22.77713625866051,6.425855513307985,79.0,64.17721518987342,8,Foodies,2021-07-06,2021,7,Jul,3
194403,Innovate Industries,Social Media,Women 25-34,15 days,15,Email,0.06,6.0,12940.0,6.98,High ROI (6x+),90321.2,77381.20000000001,Chicago,German,219,3951,5.54290053151101,59.08675799086758,13.0,995.3846153846154,2,Foodies,2021-08-11,2021,8,Aug,3
194413,TechCorp,Email,Women 25-34,30 days,30,Email,0.09,9.0,14232.0,2.36,Low ROI (<3x),33587.52,19355.52,Miami,English,528,3623,14.5735578250069,26.954545454545453,48.0,296.5,4,Outdoor Adventurers,2021-08-21,2021,8,Aug,3
194460,Alpha Innovations,Display,All Ages,60 days,60,Website,0.04,4.0,18721.0,5.12,Medium ROI (3x-6x),95851.52,77130.52,Los Angeles,Mandarin,735,2893,25.40615278257864,25.470748299319727,29.0,645.551724137931,7,Foodies,2021-10-07,2021,10,Oct,4
194469,NexGen Systems,Display,Men 25-34,45 days,45,Website,0.02,2.0,19635.0,5.5,Medium ROI (3x-6x),107992.5,88357.5,Chicago,Spanish,465,5065,9.18065153010859,42.2258064516129,9.0,2181.6666666666665,9,Health & Wellness,2021-10-16,2021,10,Oct,4
194573,DataTech Solutions,Search,Women 35-44,30 days,30,Instagram,0.13,13.0,17147.0,4.18,Medium ROI (3x-6x),71674.45999999999,54527.45999999999,Chicago,Spanish,658,2779,23.67758186397985,26.059270516717326,86.0,199.38372093023256,4,Tech Enthusiasts,2021-01-28,2021,1,Jan,1
194576,Innovate Industries,Influencer,Men 25-34,30 days,30,Website,0.07,7.000000000000001,11303.0,4.01,Medium ROI (3x-6x),45325.03,34022.03,Chicago,Mandarin,696,3389,20.53703157273532,16.239942528735632,49.0,230.6734693877551,8,Tech Enthusiasts,2021-01-31,2021,1,Jan,1
194634,NexGen Systems,Social Media,Men 25-34,15 days,15,Facebook,0.12,12.0,9070.0,3.2,Medium ROI (3x-6x),29024.0,19954.0,Chicago,Spanish,684,2718,25.165562913907287,13.260233918128655,82.0,110.60975609756098,3,Tech Enthusiasts,2021-03-30,2021,3,Mar,1
194712,Innovate Industries,Social Media,Women 25-34,60 days,60,Facebook,0.01,1.0,11628.0,3.76,Medium ROI (3x-6x),43721.28,32093.28,New York,German,450,7831,5.746392542459456,25.84,4.0,2907.0,5,Tech Enthusiasts,2021-06-16,2021,6,Jun,2
194764,DataTech Solutions,Influencer,Women 35-44,60 days,60,Website,0.13,13.0,11832.0,6.33,High ROI (6x+),74896.56,63064.56,Los Angeles,French,432,1701,25.396825396825395,27.38888888888889,56.0,211.28571428571428,3,Fashionistas,2021-08-07,2021,8,Aug,3
194821,Innovate Industries,Social Media,All Ages,15 days,15,Website,0.06,6.0,6072.0,3.52,Medium ROI (3x-6x),21373.44,15301.44,Houston,German,861,5802,14.839710444674251,7.052264808362369,52.0,116.76923076923076,10,Foodies,2021-10-03,2021,10,Oct,4
194829,Alpha Innovations,Display,Men 18-24,45 days,45,Facebook,0.06,6.0,18251.0,6.56,High ROI (6x+),119726.56,101475.56,New York,Mandarin,573,2177,26.32062471290767,31.851657940663177,34.0,536.7941176470588,8,Health & Wellness,2021-10-11,2021,10,Oct,4
194830,TechCorp,Social Media,All Ages,60 days,60,YouTube,0.13,13.0,8064.0,3.04,Medium ROI (3x-6x),24514.56,16450.56,Houston,German,772,5074,15.214820654316124,10.44559585492228,100.0,80.64,6,Health & Wellness,2021-10-12,2021,10,Oct,4
194857,DataTech Solutions,Social Media,All Ages,45 days,45,Instagram,0.13,13.0,11047.0,5.37,Medium ROI (3x-6x),59322.39,48275.39,Miami,English,808,8352,9.67432950191571,13.672029702970296,105.0,105.20952380952382,3,Health & Wellness,2021-11-08,2021,11,Nov,4
194875,NexGen Systems,Influencer,Women 25-34,15 days,15,Google Ads,0.14,14.000000000000002,18566.0,6.9,High ROI (6x+),128105.4,109539.4,Houston,German,451,9254,4.873568186730063,41.16629711751663,63.0,294.6984126984127,8,Tech Enthusiasts,2021-11-26,2021,11,Nov,4
194961,Alpha Innovations,Social Media,Women 25-34,15 days,15,Email,0.14,14.000000000000002,5254.0,7.94,High ROI (6x+),41716.76,36462.76,New York,English,811,2454,33.0480847595762,6.47842170160296,114.0,46.08771929824562,2,Foodies,2021-02-20,2021,2,Feb,1
194981,TechCorp,Influencer,Women 25-34,30 days,30,Instagram,0.03,3.0,9275.0,4.59,Medium ROI (3x-6x),42572.25,33297.25,New York,German,874,2653,32.94383716547305,10.61212814645309,26.0,356.7307692307692,8,Foodies,2021-03-12,2021,3,Mar,1
195040,TechCorp,Search,Men 18-24,15 days,15,Google Ads,0.06,6.0,10414.0,5.27,Medium ROI (3x-6x),54881.78,44467.78,New York,German,972,5858,16.592693752133833,10.713991769547324,58.0,179.55172413793105,7,Tech Enthusiasts,2021-05-10,2021,5,May,2
195041,TechCorp,Social Media,Women 35-44,15 days,15,Google Ads,0.12,12.0,7942.0,5.13,Medium ROI (3x-6x),40742.46,32800.46,Miami,German,863,8850,9.751412429378531,9.202780996523757,104.0,76.36538461538461,1,Foodies,2021-05-11,2021,5,May,2
195046,TechCorp,Search,Men 25-34,30 days,30,Website,0.07,7.000000000000001,16775.0,6.37,High ROI (6x+),106856.75,90081.75,Los Angeles,English,671,7205,9.31297709923664,25.0,47.0,356.9148936170213,4,Health & Wellness,2021-05-16,2021,5,May,2
195053,Innovate Industries,Email,Women 35-44,45 days,45,Email,0.07,7.000000000000001,12784.0,2.79,Low ROI (<3x),35667.36,22883.36,Houston,French,401,1483,27.039784221173296,31.880299251870323,28.0,456.57142857142856,9,Foodies,2021-05-23,2021,5,May,2
195156,Alpha Innovations,Influencer,Men 18-24,60 days,60,Instagram,0.08,8.0,9647.0,5.91,Medium ROI (3x-6x),57013.77,47366.77,Houston,English,676,4696,14.395229982964224,14.2707100591716,54.0,178.64814814814815,1,Foodies,2021-09-03,2021,9,Sep,3
195164,TechCorp,Email,Women 35-44,60 days,60,Email,0.1,10.0,17543.0,2.19,Low ROI (<3x),38419.17,20876.17,Chicago,English,879,3298,26.652516676773804,19.957906712172925,88.0,199.35227272727272,4,Fashionistas,2021-09-11,2021,9,Sep,3
195171,NexGen Systems,Search,Women 25-34,60 days,60,Google Ads,0.15,15.0,13991.0,7.53,High ROI (6x+),105352.23,91361.23,Los Angeles,English,613,8377,7.3176554852572515,22.823817292006524,92.0,152.07608695652175,10,Outdoor Adventurers,2021-09-18,2021,9,Sep,3
195223,Alpha Innovations,Email,Men 18-24,15 days,15,YouTube,0.04,4.0,5989.0,2.09,Low ROI (<3x),12517.009999999998,6528.009999999998,New York,German,329,6851,4.802218654211064,18.20364741641337,13.0,460.6923076923077,7,Health & Wellness,2021-11-09,2021,11,Nov,4
195237,TechCorp,Display,Women 35-44,45 days,45,Google Ads,0.1,10.0,13359.0,2.4,Low ROI (<3x),32061.6,18702.6,Houston,Mandarin,893,9264,9.639464594127809,14.959686450167974,89.0,150.1011235955056,3,Fashionistas,2021-11-23,2021,11,Nov,4
195385,Alpha Innovations,Search,Women 25-34,15 days,15,YouTube,0.1,10.0,7136.0,5.9,Medium ROI (3x-6x),42102.4,34966.4,Los Angeles,German,363,8133,4.463297676134268,19.65840220385675,36.0,198.22222222222223,5,Fashionistas,2021-04-20,2021,4,Apr,2
195431,NexGen Systems,Social Media,All Ages,60 days,60,Google Ads,0.14,14.000000000000002,5432.0,7.54,High ROI (6x+),40957.28,35525.28,Los Angeles,English,156,3552,4.391891891891892,34.82051282051282,22.0,246.9090909090909,9,Health & Wellness,2021-06-05,2021,6,Jun,2
195541,Innovate Industries,Influencer,All Ages,45 days,45,Website,0.06,6.0,12399.0,7.88,High ROI (6x+),97704.12,85305.12,Chicago,Mandarin,249,3877,6.4224916172298165,49.795180722891565,15.0,826.6,3,Foodies,2021-09-23,2021,9,Sep,3
195590,NexGen Systems,Email,Women 25-34,45 days,45,Google Ads,0.11,11.0,17820.0,6.33,High ROI (6x+),112800.6,94980.6,New York,Mandarin,717,5186,13.82568453528731,24.85355648535565,79.0,225.56962025316452,9,Health & Wellness,2021-11-11,2021,11,Nov,4
195598,TechCorp,Display,Women 25-34,45 days,45,YouTube,0.08,8.0,15339.0,3.45,Medium ROI (3x-6x),52919.55,37580.55,Miami,German,741,5467,13.554051582220596,20.7004048582996,59.0,259.9830508474576,1,Health & Wellness,2021-11-19,2021,11,Nov,4
195695,Innovate Industries,Display,Women 25-34,30 days,30,Instagram,0.12,12.0,19987.0,5.28,Medium ROI (3x-6x),105531.36,85544.36,Miami,English,544,7823,6.953854020196855,36.74080882352941,65.0,307.4923076923077,3,Health & Wellness,2021-02-24,2021,2,Feb,1
195719,DataTech Solutions,Social Media,Women 25-34,15 days,15,Email,0.07,7.000000000000001,17694.0,7.94,High ROI (6x+),140490.36000000002,122796.36000000002,Houston,French,785,5646,13.903648600779311,22.540127388535037,55.0,321.7090909090909,2,Tech Enthusiasts,2021-03-20,2021,3,Mar,1
195733,TechCorp,Email,All Ages,60 days,60,Instagram,0.04,4.0,13753.0,7.75,High ROI (6x+),106585.75,92832.75,Miami,Mandarin,886,3871,22.88814259881168,15.522573363431151,35.0,392.9428571428571,4,Foodies,2021-04-03,2021,4,Apr,2
195746,Innovate Industries,Influencer,Men 18-24,60 days,60,Email,0.07,7.000000000000001,8540.0,7.77,High ROI (6x+),66355.8,57815.8,Houston,English,961,7379,13.023444911234586,8.886576482830385,67.0,127.46268656716418,3,Health & Wellness,2021-04-16,2021,4,Apr,2
195777,DataTech Solutions,Social Media,Men 18-24,15 days,15,Email,0.07,7.000000000000001,8301.0,4.99,Medium ROI (3x-6x),41421.990000000005,33120.990000000005,Miami,Spanish,531,8240,6.444174757281554,15.63276836158192,37.0,224.35135135135133,10,Foodies,2021-05-17,2021,5,May,2
195782,TechCorp,Display,Women 35-44,60 days,60,YouTube,0.11,11.0,14209.0,5.98,Medium ROI (3x-6x),84969.82,70760.82,Los Angeles,French,366,2784,13.14655172413793,38.822404371584696,40.0,355.225,1,Health & Wellness,2021-05-22,2021,5,May,2
195818,Innovate Industries,Social Media,Women 35-44,60 days,60,Google Ads,0.14,14.000000000000002,8238.0,5.05,Medium ROI (3x-6x),41601.9,33363.9,New York,English,273,6034,4.524361948955916,30.17582417582417,38.0,216.7894736842105,4,Foodies,2021-06-27,2021,6,Jun,2
195878,Innovate Industries,Influencer,Women 25-34,30 days,30,Facebook,0.1,10.0,7123.0,5.89,Medium ROI (3x-6x),41954.47,34831.47,Miami,English,562,8464,6.6398865784499055,12.674377224199288,56.0,127.19642857142856,5,Outdoor Adventurers,2021-08-26,2021,8,Aug,3
195886,TechCorp,Social Media,Women 35-44,45 days,45,Google Ads,0.11,11.0,5451.0,3.41,Medium ROI (3x-6x),18587.91,13136.91,Houston,German,521,2055,25.35279805352798,10.46257197696737,57.0,95.63157894736842,9,Tech Enthusiasts,2021-09-03,2021,9,Sep,3
195900,TechCorp,Email,All Ages,30 days,30,Instagram,0.08,8.0,10766.0,3.56,Medium ROI (3x-6x),38326.96,27560.96,New York,Spanish,609,7619,7.993174957343483,17.67816091954023,49.0,219.7142857142857,2,Health & Wellness,2021-09-17,2021,9,Sep,3
195936,Innovate Industries,Search,Women 25-34,60 days,60,Facebook,0.12,12.0,8588.0,4.94,Medium ROI (3x-6x),42424.72,33836.72,Houston,Spanish,697,7874,8.851917703835408,12.321377331420374,84.0,102.23809523809524,4,Fashionistas,2021-10-23,2021,10,Oct,4
196023,TechCorp,Influencer,Men 18-24,45 days,45,Google Ads,0.02,2.0,12042.0,7.52,High ROI (6x+),90555.84,78513.84,Chicago,French,598,5366,11.1442415206858,20.1371237458194,12.0,1003.5,9,Health & Wellness,2021-01-18,2021,1,Jan,1
196048,NexGen Systems,Search,Men 25-34,60 days,60,Email,0.08,8.0,19449.0,2.79,Low ROI (<3x),54262.71,34813.71,Chicago,German,833,5680,14.665492957746478,23.34813925570228,67.0,290.2835820895522,9,Health & Wellness,2021-02-12,2021,2,Feb,1
196097,Innovate Industries,Search,Men 25-34,60 days,60,Instagram,0.12,12.0,17058.0,3.41,Medium ROI (3x-6x),58167.78,41109.78,Houston,English,782,2772,28.210678210678207,21.81329923273657,94.0,181.46808510638297,2,Fashionistas,2021-04-02,2021,4,Apr,2
196259,NexGen Systems,Social Media,Men 25-34,60 days,60,Website,0.01,1.0,6967.0,7.71,High ROI (6x+),53715.57,46748.57,Miami,Mandarin,299,4917,6.0809436648362825,23.301003344481604,3.0,2322.333333333333,6,Outdoor Adventurers,2021-09-11,2021,9,Sep,3
196294,NexGen Systems,Search,Women 25-34,30 days,30,Instagram,0.1,10.0,8146.0,6.71,High ROI (6x+),54659.66,46513.66,Houston,Spanish,104,8005,1.2991880074953157,78.32692307692308,10.0,814.6,1,Outdoor Adventurers,2021-10-16,2021,10,Oct,4
196322,TechCorp,Social Media,Men 25-34,15 days,15,YouTube,0.05,5.0,13557.0,2.36,Low ROI (<3x),31994.52,18437.52,Chicago,English,528,9397,5.618814515270831,25.676136363636363,26.0,521.4230769230769,4,Fashionistas,2021-11-13,2021,11,Nov,4
196450,Alpha Innovations,Search,Men 25-34,15 days,15,Facebook,0.07,7.000000000000001,6816.0,5.53,Medium ROI (3x-6x),37692.48,30876.480000000003,Miami,Mandarin,830,9036,9.18548030101815,8.212048192771084,58.0,117.51724137931036,10,Health & Wellness,2021-03-21,2021,3,Mar,1
196547,NexGen Systems,Email,Men 25-34,45 days,45,Facebook,0.01,1.0,13243.0,4.47,Medium ROI (3x-6x),59196.21,45953.21,Miami,French,166,1811,9.166206515737162,79.77710843373494,2.0,6621.5,8,Fashionistas,2021-06-26,2021,6,Jun,2
